,watchers,stars,forks,type,issues,size,open_issues_count,num_languages,language_1,language_1_size,language_2,language_2_size,language_3,language_3_size
104618,1,1,0,User,0,108,0,1,JavaScript,180827.0,0,0.0,0,0.0
50396,2,1,1,User,0,2839,0,1,Ruby,108263.0,0,0.0,0,0.0
114830,1,1,0,User,0,8284,0,1,Java,1838.0,0,0.0,0,0.0
7520,1,2,0,Organization,0,94,0,1,Ruby,3286.0,0,0.0,0,0.0
84464,1,1,1,User,0,196,0,1,JavaScript,84989.0,0,0.0,0,0.0
19186,2,2,0,User,0,94,0,0,Ruby,0.0,0,0.0,0,0.0
71863,1,1,0,User,0,1260,0,1,Python,3712.0,0,0.0,0,0.0
87708,3,9,2,User,0,118,0,2,C,63784.0,Ruby,6249.0,0,0.0
44302,2,3,0,User,0,536,0,0,0,0.0,0,0.0,0,0.0
49755,2,30,3,User,0,938,0,1,Objective-C,32998.0,0,0.0,0,0.0
47294,2,3,1,User,1,206,1,2,Ruby,69900.0,JavaScript,26060.0,0,0.0
52702,2,1,1,User,0,1053,0,2,Ruby,2247.0,C,1278.0,0,0.0
70851,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
27140,7,8,0,Organization,0,112,0,1,Ruby,11411.0,0,0.0,0,0.0
41459,2,3,0,User,1,88,1,1,Ruby,3300.0,0,0.0,0,0.0
66477,7,175,8,User,7,170,7,1,JavaScript,68353.0,0,0.0,0,0.0
20505,1,63,8,User,0,85,0,1,Ruby,3820.0,0,0.0,0,0.0
109900,2,2,0,User,0,9636,0,2,PHP,13464495.0,JavaScript,2047490.0,0,0.0
72757,1,2,0,User,0,416,0,2,Ruby,108808.0,JavaScript,15126.0,0,0.0
93541,0,1,0,User,0,2122,0,0,0,0.0,0,0.0,0,0.0
124991,0,0,0,User,0,112,0,1,JavaScript,2366.0,0,0.0,0,0.0
24911,12,110,28,User,2,131,2,2,C,203945.0,Ruby,13612.0,0,0.0
42090,1,1,0,User,1,39568,1,0,0,0.0,0,0.0,0,0.0
68323,3,8,5,User,0,73,0,1,Java,6973.0,0,0.0,0,0.0
24236,2,5,0,User,0,84,0,1,PHP,7163.0,0,0.0,0,0.0
126495,1,3,0,User,0,7770,0,2,Ruby,171566.0,JavaScript,148.0,0,0.0
113064,1,1,1,User,0,183,0,1,Ruby,50801.0,0,0.0,0,0.0
111524,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
59160,2,1,0,User,0,128,0,0,0,0.0,0,0.0,0,0.0
8616,2,2,0,User,0,2689,0,1,Objective-C,8540.0,0,0.0,0,0.0
86920,1,1,0,User,0,76,0,0,0,0.0,0,0.0,0,0.0
136675,1,2,0,User,0,804,0,2,Ruby,58531.0,JavaScript,296.0,0,0.0
36934,2,1,1,User,0,554,0,0,Python,0.0,0,0.0,0,0.0
116543,0,2,0,User,0,93,0,1,PHP,1161.0,0,0.0,0,0.0
30252,2,1,0,User,0,84,0,1,Ruby,31839.0,0,0.0,0,0.0
43808,2,1,1,User,0,79,0,1,Ruby,5833.0,0,0.0,0,0.0
87419,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
87568,1,1,0,User,0,188,0,2,C++,55851.0,C,11365.0,0,0.0
27286,2,0,0,User,1,152,1,1,Lua,280014.0,0,0.0,0,0.0
21947,2,3,0,User,0,80,0,0,0,0.0,0,0.0,0,0.0
47272,1,1,0,User,0,1976,0,3,JavaScript,3394387.0,Python,519017.0,C,44413.0
68236,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
60687,2,11,0,User,0,840,0,4,C,683306.0,C++,253763.0,C#,55726.0
26069,2,3,0,User,0,76,0,1,Ruby,466.0,0,0.0,0,0.0
27996,2,2,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
20696,2,2,0,User,0,149,0,0,0,0.0,0,0.0,0,0.0
33772,2,2,1,User,0,69,0,1,Shell,1150.0,0,0.0,0,0.0
97020,1,3,0,Organization,0,97,0,1,Ruby,7531.0,0,0.0,0,0.0
1566,2,4,0,User,0,304,0,1,OCaml,64053.0,0,0.0,0,0.0
74131,1,1,1,User,0,1406,0,0,Ruby,0.0,0,0.0,0,0.0
135088,1,2,0,User,0,260,0,2,Groovy,27037.0,JavaScript,373.0,0,0.0
76698,1,1,1,User,0,4910,0,0,Ruby,0.0,0,0.0,0,0.0
127270,1,3,0,User,0,108,0,1,Perl,40390.0,0,0.0,0,0.0
73755,1,1,1,User,0,1228,0,9,Prolog,230017.0,Python,67718.0,TeX,39358.0
124602,2,1,1,Organization,0,111,0,1,Ruby,7129.0,0,0.0,0,0.0
12501,2,2,0,User,0,244,0,2,JavaScript,54727.0,Shell,4133.0,0,0.0
130808,1,1,1,User,0,6717,0,3,C++,4024790.0,C,1162602.0,Lua,125132.0
120771,1,1,0,User,0,188,0,2,Ruby,15801.0,JavaScript,148.0,0,0.0
52206,2,1,1,User,0,77,0,1,Ruby,765.0,0,0.0,0,0.0
36449,2,0,1,User,0,80,0,0,Ruby,0.0,0,0.0,0,0.0
105653,2,4,2,User,0,160,0,3,PHP,16445.0,JavaScript,961.0,CSS,171.0
26375,2,1,0,User,1,196,1,2,C,81376.0,Python,473.0,0,0.0
20006,3,11,1,Organization,2,196,2,2,Ruby,48573.0,HTML,7717.0,0,0.0
64951,2,1,0,User,0,80,0,0,0,0.0,0,0.0,0,0.0
52618,2,1,1,User,0,80,0,0,Ruby,0.0,0,0.0,0,0.0
92796,0,1,0,User,0,96,0,1,Ruby,1525.0,0,0.0,0,0.0
64304,2,1,0,User,0,172,0,1,Python,89005.0,0,0.0,0,0.0
12497,2,2,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
16125,2,4,1,User,0,801,0,1,Ruby,100134.0,0,0.0,0,0.0
27385,5,10,13,Organization,1,7454,1,5,Java,2200097.0,XSLT,27981.0,HTML,7949.0
88329,4,48,11,User,4,181,4,1,Ruby,20129.0,0,0.0,0,0.0
119044,1,19,23,User,1,168,1,1,Ruby,7481.0,0,0.0,0,0.0
47809,2,1,0,User,0,92,0,0,0,0.0,0,0.0,0,0.0
9838,2,3,1,User,0,16799,0,2,Perl,755.0,Shell,305.0,0,0.0
32113,4,5,1,User,0,5110,0,4,C++,3161902.0,Python,535425.0,Perl,20997.0
101470,1,1,1,User,0,897,0,3,Ruby,31836.0,C++,19518.0,C,9065.0
4698,9,30,22,User,10,1575,10,1,Perl,218990.0,0,0.0,0,0.0
6027,2,2,0,User,0,4076,0,2,JavaScript,6901389.0,Ruby,35239.0,0,0.0
105917,1,1,1,User,0,147,0,3,Objective-C,177956.0,C,41406.0,Ruby,597.0
62103,2,1,0,User,0,92,0,0,0,0.0,0,0.0,0,0.0
70765,1,2,1,User,0,118,0,1,PHP,58932.0,0,0.0,0,0.0
75213,1,0,1,User,0,3147,0,0,Emacs Lisp,0.0,0,0.0,0,0.0
11862,2,7,0,User,0,164,0,2,Ruby,87790.0,JavaScript,50164.0,0,0.0
37643,2,1,1,User,0,155,0,1,Python,46092.0,0,0.0,0,0.0
129606,1,1,1,User,0,10912,0,0,C++,0.0,0,0.0,0,0.0
57089,2,3,1,User,0,78,0,2,C,3413.0,Shell,369.0,0,0.0
119054,1,3,1,User,0,256,0,1,C,819753.0,0,0.0,0,0.0
58073,1,0,1,User,0,198,0,1,JavaScript,40184.0,0,0.0,0,0.0
119984,1,4,0,User,0,200,0,2,C#,720752.0,ASP,31044.0,0,0.0
116239,1,2,1,User,0,95,0,0,0,0.0,0,0.0,0,0.0
6636,2,2,0,User,0,88,0,0,0,0.0,0,0.0,0,0.0
7321,2,2,0,User,0,5236,0,5,PHP,5682380.0,JavaScript,3537165.0,CSS,220709.0
92655,1,12,1,User,0,266,0,2,Python,94087.0,VimL,8285.0,0,0.0
87986,1,1,1,User,0,167,0,1,Scala,29310.0,0,0.0,0,0.0
113031,3,2,2,User,5,689,5,6,Ruby,34504.0,CSS,9808.0,PHP,5549.0
125034,1,1,1,User,0,1051,0,1,Ruby,29188.0,0,0.0,0,0.0
31282,2,1,0,User,0,10564,0,0,0,0.0,0,0.0,0,0.0
60389,2,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
61949,2,1,1,User,0,1736,0,0,Ruby,0.0,0,0.0,0,0.0
48083,2,6,1,User,0,25156,0,8,C++,21832631.0,R,2184047.0,C,900102.0
36303,2,1,1,User,0,253,0,0,Ruby,0.0,0,0.0,0,0.0
34020,9,36,18,Organization,9,1222,9,1,PHP,248230.0,0,0.0,0,0.0
50038,2,1,1,User,0,110,0,1,JavaScript,74880.0,0,0.0,0,0.0
121948,2,1,0,User,0,1120,0,2,Ruby,66673.0,JavaScript,148.0,0,0.0
96838,1,6,1,User,0,783,0,2,Python,9565.0,Shell,7842.0,0,0.0
14831,3,124,5,User,7,1727,7,1,Ruby,273457.0,0,0.0,0,0.0
22388,2,2,0,User,0,32276,0,0,C,0.0,0,0.0,0,0.0
98460,1,1,0,User,0,104,0,1,Ruby,6297.0,0,0.0,0,0.0
99392,0,1,1,User,0,166,0,0,Ruby,0.0,0,0.0,0,0.0
37901,2,1,1,User,0,565,0,2,JavaScript,121078.0,Ruby,80899.0,0,0.0
100190,1,1,1,User,0,324,0,0,JavaScript,0.0,0,0.0,0,0.0
43304,2,1,1,User,0,920,0,1,C++,325391.0,0,0.0,0,0.0
53661,2,1,1,User,0,471,0,1,Ruby,157910.0,0,0.0,0,0.0
120534,1,2,0,User,0,100,0,1,PHP,5000.0,0,0.0,0,0.0
84260,1,0,0,User,0,6903,0,1,Perl,54475.0,0,0.0,0,0.0
7217,2,3,1,User,0,2461,0,2,Ruby,112997.0,JavaScript,44633.0,0,0.0
61719,2,1,1,User,0,87,0,0,PHP,0.0,0,0.0,0,0.0
27567,2,1,1,User,0,519,0,1,Ruby,101156.0,0,0.0,0,0.0
74194,2,1,1,User,0,707,0,1,Ruby,622880.0,0,0.0,0,0.0
68643,3,4,0,User,0,72,0,1,Ruby,1273.0,0,0.0,0,0.0
4992,2,4,0,User,0,140,0,1,Ruby,16659.0,0,0.0,0,0.0
27992,10,107,16,User,2,233,2,2,Python,6273.0,Shell,113.0,0,0.0
5114,2,1,0,User,0,124,0,1,C#,87605.0,0,0.0,0,0.0
66016,1,1,0,Organization,0,132,0,1,Emacs Lisp,4433.0,0,0.0,0,0.0
122201,2,2,0,User,4,804,4,1,Python,14857.0,0,0.0,0,0.0
127556,1,1,1,User,0,28287,0,0,C++,0.0,0,0.0,0,0.0
104348,2,2,0,User,0,25128,0,2,CSS,65780.0,JavaScript,607.0,0,0.0
56513,2,1,1,User,0,4101,0,1,ActionScript,132558.0,0,0.0,0,0.0
127589,1,1,0,User,0,1348,0,2,Ruby,24417.0,JavaScript,148.0,0,0.0
2967,8,140,52,User,4,2354,4,2,Ruby,448358.0,DIGITAL Command Language,20420.0,0,0.0
62867,2,1,1,User,0,106,0,0,Python,0.0,0,0.0,0,0.0
57936,2,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
10808,2,1,0,Organization,0,98,0,1,Ruby,11249.0,0,0.0,0,0.0
35666,2,1,1,User,0,64,0,0,Ruby,0.0,0,0.0,0,0.0
84582,0,5,2,User,0,352,0,2,JavaScript,35108.0,Ruby,10102.0,0,0.0
70258,2,11,1,User,0,263,0,1,Python,28541.0,0,0.0,0,0.0
57967,1,5,1,User,0,148,0,1,Erlang,5555.0,0,0.0,0,0.0
41179,2,1,1,User,0,154,0,0,Java,0.0,0,0.0,0,0.0
15769,2,6,2,User,0,97,0,0,Erlang,0.0,0,0.0,0,0.0
34080,2,1,1,User,0,165,0,0,0,0.0,0,0.0,0,0.0
112492,1,2,1,User,0,118,0,1,PHP,3331.0,0,0.0,0,0.0
99536,1,4,1,User,0,305,0,2,Objective-C,23435.0,C++,3881.0,0,0.0
33790,2,1,1,User,0,1086,0,0,Ruby,0.0,0,0.0,0,0.0
91235,0,1,1,User,0,1274,0,0,Ruby,0.0,0,0.0,0,0.0
18951,3,4,1,User,0,236,0,2,Java,47446.0,Shell,921.0,0,0.0
102228,3,9,1,User,0,245,0,2,Ruby,24024.0,JavaScript,148.0,0,0.0
11541,1,3,0,User,0,100,0,1,Ruby,8494.0,0,0.0,0,0.0
122288,0,2,0,Organization,0,105,0,1,Ruby,5420.0,0,0.0,0,0.0
42708,2,5,0,User,0,84,0,1,Erlang,5815.0,0,0.0,0,0.0
131101,1,2,1,User,0,164,0,1,Java,6448.0,0,0.0,0,0.0
100326,1,1,0,User,0,100,0,1,Ruby,408.0,0,0.0,0,0.0
13044,2,2,0,User,0,108,0,3,Ruby,32598.0,JavaScript,16669.0,Python,878.0
60500,2,2,0,User,0,976,0,4,Python,1466078.0,C,177320.0,C++,29583.0
83611,1,1,0,User,0,96,0,0,0,0.0,0,0.0,0,0.0
126398,1,1,1,User,0,9918,0,0,Ruby,0.0,0,0.0,0,0.0
6964,2,7,1,User,0,88,0,1,Ruby,3591.0,0,0.0,0,0.0
131956,2,4,2,User,0,444,0,5,JavaScript,65690.0,CSS,54357.0,Python,34474.0
110092,12,2,3,Organization,0,43273,0,4,Java,66007.0,JavaScript,31307.0,Ruby,1858.0
46751,2,3,0,User,0,13,0,2,Lua,4712.0,Shell,2869.0,0,0.0
89385,0,0,1,User,0,364,0,2,PHP,7641.0,JavaScript,6076.0,0,0.0
114548,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
91668,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
127519,1,4,2,User,0,197,0,2,Ruby,36361.0,JavaScript,148.0,0,0.0
64505,2,1,1,User,0,251,0,3,JavaScript,271832.0,Ruby,7697.0,PHP,1052.0
108547,1,1,1,User,0,96,0,1,Emacs Lisp,6575.0,0,0.0,0,0.0
46413,2,1,1,User,0,1284,0,1,Ruby,147417.0,0,0.0,0,0.0
27204,2,0,1,User,0,3219,0,1,C#,340807.0,0,0.0,0,0.0
113285,2,3,1,User,0,2512,0,1,Java,278025.0,0,0.0,0,0.0
11142,2,5,1,User,0,458,0,1,Ruby,44784.0,0,0.0,0,0.0
115601,1,11,1,User,0,615,0,2,Ruby,186944.0,JavaScript,10616.0,0,0.0
97431,1,1,0,User,0,88,0,0,0,0.0,0,0.0,0,0.0
79182,1,1,1,User,0,97,0,0,PHP,0.0,0,0.0,0,0.0
55874,1,1,1,User,0,5380,0,5,C,678286.0,Assembly,41501.0,C++,39691.0
70176,0,3,0,User,0,116,0,1,PHP,37559.0,0,0.0,0,0.0
74360,1,9,2,User,0,26,0,1,Ruby,14278.0,0,0.0,0,0.0
46602,2,3,1,User,0,80,0,0,Ruby,0.0,0,0.0,0,0.0
93709,0,2,0,User,0,7748,0,2,Emacs Lisp,1631370.0,C,2180.0,0,0.0
70024,1,1,1,User,0,5827,0,1,Ruby,218185.0,0,0.0,0,0.0
86759,1,8,5,User,0,367,0,1,Python,8050.0,0,0.0,0,0.0
52535,2,4,0,User,0,75,0,4,C++,41808.0,JavaScript,2774.0,Perl,570.0
29748,2,0,0,User,0,72,0,0,0,0.0,0,0.0,0,0.0
105112,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
33361,6,14,7,User,0,755,0,2,Python,11795.0,JavaScript,826.0,0,0.0
24165,1,3,0,User,0,7477,0,4,HTML,75070.0,CSS,22591.0,JavaScript,1442.0
78903,1,2,2,User,0,329,0,1,C#,261897.0,0,0.0,0,0.0
117700,0,2,0,User,0,364,0,2,Ruby,3338.0,Objective-C,252.0,0,0.0
95075,1,1,0,User,0,144,0,1,Perl,127012.0,0,0.0,0,0.0
32644,2,2,0,User,0,76,0,1,Python,3634.0,0,0.0,0,0.0
73861,1,3,1,User,0,88,0,2,Ruby,13756.0,JavaScript,0.0,0,0.0
100732,0,1,1,User,0,225,0,2,JavaScript,334652.0,Ruby,65177.0,0,0.0
3640,1,12,2,User,0,297,0,3,Ruby,86273.0,Shell,434.0,JavaScript,296.0
97258,1,0,0,User,0,10184,0,1,Clojure,3193.0,0,0.0,0,0.0
5730,2,2,1,User,0,84,0,0,0,0.0,0,0.0,0,0.0
108025,1,1,0,User,0,608,0,2,CSS,24039.0,Ruby,1456.0,0,0.0
64467,2,14,3,User,0,154,0,1,Ruby,37928.0,0,0.0,0,0.0
36299,2,2,0,User,0,180,0,0,0,0.0,0,0.0,0,0.0
132784,1,1,1,User,0,184,0,1,PHP,17.0,0,0.0,0,0.0
78936,1,1,0,User,0,76,0,1,C,244.0,0,0.0,0,0.0
6057,2,3,3,User,0,108,0,2,Ruby,20525.0,Shell,129.0,0,0.0
127112,1,1,0,User,0,100,0,1,Perl,8458.0,0,0.0,0,0.0
85528,3,3,0,User,0,76,0,1,Ruby,1753.0,0,0.0,0,0.0
61441,2,1,0,User,0,2644,0,0,0,0.0,0,0.0,0,0.0
61687,2,2,0,User,0,88,0,0,0,0.0,0,0.0,0,0.0
5750,2,4,0,User,0,96,0,1,Ruby,2388.0,0,0.0,0,0.0
95504,2,4,1,User,0,196,0,2,Ruby,85161.0,JavaScript,592.0,0,0.0
65137,1,1,0,User,0,72,0,0,0,0.0,0,0.0,0,0.0
96593,4,6,6,User,1,177,1,2,C++,19259.0,C,3697.0,0,0.0
42306,2,1,1,User,0,290,0,1,Ruby,86405.0,0,0.0,0,0.0
16608,1,2,0,User,0,80,0,0,0,0.0,0,0.0,0,0.0
42458,2,3,1,User,0,13053,0,3,JavaScript,1623339.0,PHP,4240.0,Shell,1909.0
118290,1,2,0,User,0,192,0,2,JavaScript,80051.0,Ruby,671.0,0,0.0
84173,1,3,1,User,0,121,0,1,Python,65952.0,0,0.0,0,0.0
71610,1,1,0,User,0,80,0,1,Python,587.0,0,0.0,0,0.0
35044,17,18,6,Organization,0,21830,0,9,Java,1409484.0,JavaScript,83608.0,C,28591.0
108503,1,1,1,User,0,117,0,1,Python,8497.0,0,0.0,0,0.0
50694,2,3,2,User,0,339,0,0,Ruby,0.0,0,0.0,0,0.0
69060,1,4,1,User,0,5780,0,5,C,2374418.0,C++,1096180.0,C#,70733.0
54870,2,1,0,User,0,88,0,0,0,0.0,0,0.0,0,0.0
82284,0,1,0,Organization,0,140,0,1,Emacs Lisp,99154.0,0,0.0,0,0.0
115784,3,11,2,User,1,560,1,1,Common Lisp,1143916.0,0,0.0,0,0.0
116851,2,2,0,User,0,96,0,1,Python,7279.0,0,0.0,0,0.0
72127,1,1,1,User,0,82,0,1,Perl,5646.0,0,0.0,0,0.0
79553,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
40611,2,1,0,User,0,76,0,0,0,0.0,0,0.0,0,0.0
27321,2,1,1,User,0,81,0,1,Erlang,2129.0,0,0.0,0,0.0
95602,1,1,1,User,0,9561,0,0,PHP,0.0,0,0.0,0,0.0
11706,4,32,11,User,8,299,8,1,Ruby,50548.0,0,0.0,0,0.0
65068,3,37,6,User,3,135,3,1,Scheme,44532.0,0,0.0,0,0.0
30623,2,2,0,User,0,80,0,1,C,14231.0,0,0.0,0,0.0
76700,1,1,1,User,0,607,0,0,0,0.0,0,0.0,0,0.0
21851,4,4,0,User,0,3940,0,1,JavaScript,17582.0,0,0.0,0,0.0
114464,1,1,1,User,0,76,0,0,0,0.0,0,0.0,0,0.0
122083,40,180,67,User,1,43442,1,22,C++,6674430.0,C,4675350.0,Logos,1040492.0
99066,1,1,0,User,0,120,0,1,Python,83715.0,0,0.0,0,0.0
34987,2,4,0,User,0,128,0,1,Ruby,4538.0,0,0.0,0,0.0
76893,2,3,1,User,0,2578,0,2,Ruby,306175.0,JavaScript,16.0,0,0.0
38116,3,2,0,User,0,144,0,2,Ruby,15394.0,JavaScript,148.0,0,0.0
48805,2,2,0,User,0,136,0,1,PHP,52214.0,0,0.0,0,0.0
60806,3,2,1,User,0,4139,0,2,Ruby,689626.0,JavaScript,64268.0,0,0.0
55169,2,6,3,User,2,347,2,1,VimL,414930.0,0,0.0,0,0.0
89811,3,10,2,Organization,1,1856,1,2,PHP,71396.0,Shell,495.0,0,0.0
67768,1,1,1,User,0,89,0,1,Objective-J,12621.0,0,0.0,0,0.0
124226,1,1,1,User,0,106,0,1,Python,11593.0,0,0.0,0,0.0
35746,2,6,0,User,0,80,0,1,Python,2346.0,0,0.0,0,0.0
26200,2,1,0,User,0,80,0,1,Ruby,4478.0,0,0.0,0,0.0
114071,1,1,0,User,0,72,0,0,0,0.0,0,0.0,0,0.0
12561,1,5,1,User,0,1916,0,0,0,0.0,0,0.0,0,0.0
70480,1,21,3,User,0,96,0,1,Ruby,6631.0,0,0.0,0,0.0
37440,1,1,1,User,0,2907,0,1,Ruby,79848.0,0,0.0,0,0.0
128586,1,1,1,User,0,3085,0,2,Perl,747659.0,Prolog,11360.0,0,0.0
84678,1,1,1,User,0,1298,0,0,0,0.0,0,0.0,0,0.0
134177,1,1,1,User,0,2597,0,0,PHP,0.0,0,0.0,0,0.0
6805,2,2,1,User,0,2655,0,1,Emacs Lisp,199942.0,0,0.0,0,0.0
131042,0,1,0,User,0,728,0,2,C,162721.0,Python,3239.0,0,0.0
129131,2,3,2,User,0,94,0,1,Python,4500.0,0,0.0,0,0.0
42938,5,27,3,User,0,465,0,2,C#,5586.0,ASP,181.0,0,0.0
134671,1,1,1,User,0,98,0,1,Ruby,2781.0,0,0.0,0,0.0
45227,2,1,0,User,0,196,0,0,0,0.0,0,0.0,0,0.0
87355,1,0,0,User,0,208,0,1,JavaScript,364011.0,0,0.0,0,0.0
98652,0,0,0,User,0,99,0,2,CSS,1894.0,HTML,1534.0,0,0.0
62346,2,1,1,User,0,93,0,1,Python,23708.0,0,0.0,0,0.0
8695,2,4,1,User,0,180,0,2,Ruby,55688.0,JavaScript,148.0,0,0.0
122233,0,1,0,User,0,108,0,1,JavaScript,1501.0,0,0.0,0,0.0
58430,1,0,1,User,0,54965,0,0,Java,0.0,0,0.0,0,0.0
135425,1,1,0,User,0,100,0,2,C++,4993.0,C,916.0,0,0.0
13555,2,2,0,User,0,440,0,0,0,0.0,0,0.0,0,0.0
60844,2,1,1,User,0,415,0,2,JavaScript,78872.0,ColdFusion,21641.0,0,0.0
134428,1,1,1,User,0,1452,0,1,JavaScript,32319.0,0,0.0,0,0.0
55266,2,2,1,User,0,85,0,1,Ruby,11131.0,0,0.0,0,0.0
135439,3,21,17,User,0,7688,0,2,Java,1086062.0,Python,16826.0,0,0.0
50047,3,2,1,User,2,6140,2,1,Java,61827.0,0,0.0,0,0.0
123918,4,25,27,Organization,2,32,2,3,HTML,11169.0,JavaScript,2208.0,CSS,1903.0
112697,1,0,1,User,0,143,0,1,Ruby,47476.0,0,0.0,0,0.0
42972,2,1,1,User,0,1161,0,2,VimL,2044251.0,Ruby,12241.0,0,0.0
28352,2,2,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
13240,2,2,0,User,0,96,0,1,Ruby,36486.0,0,0.0,0,0.0
109123,0,5,0,User,2,89,2,1,Ruby,5873.0,0,0.0,0,0.0
89751,1,1,0,User,0,164,0,1,C,54250.0,0,0.0,0,0.0
39637,2,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
86501,2,2,0,User,0,76,0,0,0,0.0,0,0.0,0,0.0
21628,1,2,0,User,0,1220,0,0,0,0.0,0,0.0,0,0.0
1556,3,8,3,User,0,427,0,14,C,111632.0,Python,64185.0,Lua,53659.0
125164,1,1,0,User,0,152,0,1,Ruby,3191.0,0,0.0,0,0.0
108407,1,1,0,User,0,100,0,0,0,0.0,0,0.0,0,0.0
4192,2,25,9,User,1,132,1,1,Ruby,15969.0,0,0.0,0,0.0
45535,2,3,0,User,0,84,0,1,Scala,5858.0,0,0.0,0,0.0
16128,2,49,5,User,2,9362,2,1,Ruby,104284.0,0,0.0,0,0.0
106349,1,1,0,User,0,136,0,1,Python,15602.0,0,0.0,0,0.0
114000,1,1,1,User,0,7010,0,2,JavaScript,134323.0,PHP,163.0,0,0.0
117988,1,0,0,User,0,108,0,1,Python,20143.0,0,0.0,0,0.0
121373,0,2,1,User,0,16227,0,2,Ruby,11950.0,Shell,170.0,0,0.0
132490,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
115425,1,1,0,User,0,540,0,2,JavaScript,281898.0,Ruby,85068.0,0,0.0
53314,2,1,0,User,0,100,0,0,0,0.0,0,0.0,0,0.0
77905,1,3,4,User,1,107,1,1,Shell,3603.0,0,0.0,0,0.0
25619,5,10,1,User,0,384,0,1,Python,107438.0,0,0.0,0,0.0
29864,112,11,2,Organization,0,3691,0,2,Emacs Lisp,1069939.0,Shell,68.0,0,0.0
97143,1,3,2,User,0,1158,0,2,Ruby,127547.0,JavaScript,121237.0,0,0.0
62787,2,1,1,User,0,6653,0,3,JavaScript,784164.0,Ruby,3474.0,Shell,1324.0
28484,2,1,0,User,0,1352,0,2,Python,16121.0,Shell,831.0,0,0.0
52698,2,3,1,User,0,535,0,1,Ruby,65477.0,0,0.0,0,0.0
15883,2,2,0,User,0,80,0,1,Ruby,644.0,0,0.0,0,0.0
38036,2,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
26294,2,5,2,User,0,100,0,1,Erlang,1970.0,0,0.0,0,0.0
66762,2,25,2,User,0,1477,0,3,C,2689455.0,JavaScript,277466.0,Ruby,3723.0
115257,1,4,1,User,0,157634,0,4,C#,2253969.0,C++,13152.0,C,3474.0
72076,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
50077,2,1,0,User,0,80,0,2,CSS,9600.0,Perl,8133.0,0,0.0
109374,1,6,2,User,0,149,0,0,0,0.0,0,0.0,0,0.0
78210,1,1,1,User,0,191,0,1,Ruby,15903.0,0,0.0,0,0.0
33968,2,2,1,User,0,87,0,0,0,0.0,0,0.0,0,0.0
47211,2,3,0,User,9,76,9,1,Python,2799.0,0,0.0,0,0.0
125957,1,2,0,User,0,116,0,1,ColdFusion,31400.0,0,0.0,0,0.0
101396,1,2,1,User,0,3818,0,7,JavaScript,2688087.0,ColdFusion,165528.0,Ruby,147042.0
40406,2,2,1,User,0,13387,0,6,Objective-C,134316.0,JavaScript,95316.0,C,34599.0
1778,2,24,14,User,0,343,0,2,Ruby,117511.0,JavaScript,30841.0,0,0.0
100919,1,5,0,User,0,2417,0,5,Ruby,84225.0,CSS,5254.0,JavaScript,633.0
37681,2,5,5,User,0,5792,0,3,Ruby,1454544.0,JavaScript,243734.0,Perl,9863.0
133270,1,1,1,User,0,565,0,2,JavaScript,188165.0,Ruby,116639.0,0,0.0
28864,2,2,0,User,0,80,0,0,0,0.0,0,0.0,0,0.0
22737,4,10,0,User,0,1204,0,7,VimL,206117.0,Perl,51724.0,Shell,22185.0
135732,2,58,8,User,13,2238,13,4,PHP,346061.0,CSS,37793.0,JavaScript,15924.0
106466,1,1,0,User,0,148,0,1,Shell,1452.0,0,0.0,0,0.0
4296,2,2,0,User,0,1970,0,4,Ruby,77382.0,Python,21155.0,JavaScript,4062.0
133683,1,2,1,User,0,9499,0,2,JavaScript,707338.0,PHP,27287.0,0,0.0
15744,2,1,0,User,0,113,0,0,JavaScript,0.0,0,0.0,0,0.0
51335,3,19,3,User,0,287,0,1,Scala,71219.0,0,0.0,0,0.0
43309,1,1,1,User,0,129,0,0,C,0.0,0,0.0,0,0.0
1064,2,5,1,User,0,112,0,1,Ruby,4757.0,0,0.0,0,0.0
93694,1,1,0,User,0,148,0,0,0,0.0,0,0.0,0,0.0
7739,2,2,0,User,0,13046,0,1,Ruby,774688.0,0,0.0,0,0.0
128335,1,1,1,User,0,990,0,1,Java,1597570.0,0,0.0,0,0.0
13099,2,2,0,User,0,80,0,0,0,0.0,0,0.0,0,0.0
39407,2,3,0,User,0,3132,0,1,PHP,64814.0,0,0.0,0,0.0
81568,1,1,1,User,0,84,0,0,Ruby,0.0,0,0.0,0,0.0
