,stars
96710,10
135731,1
81169,1
48993,11
92645,2
93432,1
36009,2
8539,7
70873,1
29548,12
50099,5
108067,5
136459,1
84523,1
105378,1
47289,1
50131,1
8300,3
107571,2
135505,2
36128,3
32456,1
70693,1
100679,1
64497,1
95013,1
33875,0
83378,1
120312,1
13517,2
43070,1
53966,3
97379,1
6568,20
108424,3
14574,27
17580,20
77105,1
77998,0
10104,3
85388,1
123702,1
11775,2
122840,1
75534,1
21913,5
63673,1
132288,1
21058,2580
73870,5
24482,3
82989,1
14014,3
42060,1
86114,9
103815,2
52874,2
50279,1
83600,1
70471,1
88566,1
70673,1
94427,3
63126,1
77644,2
32966,16
19996,2
120322,2
64200,3
11868,10
126096,1
63815,0
19560,2
17859,2
85096,1
31578,1
20984,45
35819,32
66288,1
127901,2
373,3
4440,4
95109,1
11799,22
79572,4
119832,1
108521,1
62828,1
92190,1
56374,1
79284,1
18856,3
42781,1
74133,1
35558,1
47767,6
133449,3
110654,1
64413,3
121664,1
125770,1
10951,193
39843,0
130488,1
11792,15
62729,1
85117,1
11709,4
136932,2
96379,1
14166,2
26892,1
94453,1
86669,1
45173,1
9913,2
84673,1
99704,1
122104,6
22420,2
125188,1
32145,1
65536,1
49975,1
13410,2
61407,2
55705,2
22965,270
53561,1
22018,5
79513,1
112412,2
70121,1
10943,16
24504,2
90992,1
36356,1
82244,1
121833,1
35139,1
2570,70
48822,1
34902,1
133101,1
104350,1
61012,1
126527,1
78486,1
27635,2
45834,1
24349,2
49330,1
64392,4
80543,1
56735,1
74264,1
1772,3
15909,2
43286,1
1310,15
93588,1
12521,6
28693,2
10796,4
71642,1
110045,1
86959,1
25021,44
84711,1
88743,1
116926,36
28330,10
66189,6
482,250
56399,29
133516,1
57426,1
24612,2
59902,2
129265,10
14767,3
25000,2
37267,5
128333,4
29764,1
17124,2
115351,282
35869,1
75104,1
48779,11
13393,6
35876,1
11562,2
92211,2
10139,3
135241,1
52790,1
19469,2
100476,1
91992,1
21055,2
55328,1
101179,1
86134,0
87033,1
41584,1
53202,2
92873,0
73033,12
58574,1
127669,1
57310,1
115668,1
15171,2
115645,1
100899,1
81747,1
36714,2
114814,0
11347,3
90315,1
118074,1
74728,2
17361,2
95236,1
102490,1
39585,1
69575,2
109933,1
20875,2
135701,2
25799,3
81263,2
46935,3
58404,1
38515,2
61421,2
111427,0
24908,5
56983,1
122721,1
128582,4
40848,0
76383,1
18935,2
53202,2
112921,1
126435,4
20181,2
121926,0
65269,5
33852,2
13273,2
66954,1
136223,2
22739,8
79141,3
97239,5
15238,5
54068,11
75243,1
35253,18
128043,5
103534,1
16149,808
6193,1670
33899,1
77402,1
117624,0
60450,1
103786,1
62524,31
21086,1
6270,13
29440,3
34175,2
41211,1
64279,1
88901,3
116857,0
55537,2
50700,1
69808,1
26311,1
26970,1
87119,4
72292,1
23268,9
49096,4
71299,2
72485,8
112175,1
34553,1
52393,1
94343,1
34914,4
8235,2
12358,2
110362,1
40163,6
118248,3
135644,1
28127,2
72484,1
13526,2
70506,1
135656,1
70451,27
131413,933
108621,1
111979,2
133315,63
22502,2
49444,1
13627,26
59790,4
88238,1
93826,2
51189,1
111633,2
46861,1
19778,2
25023,5
96158,25
67988,4
49876,3
49408,1
114863,2
36517,2
94456,1
3106,2
132691,4
79590,1
107214,1
82800,1
31359,1
27756,1
32195,0
15722,2
14587,13
96523,1
133157,4
102907,4
101790,38
117385,1
110972,3
114760,1
76825,1
105913,0
68239,1
29287,5
106048,12
83029,1
16749,2
36275,1
52908,1
125016,2
71539,1
74656,1
133370,1
41631,0
95968,2
112201,1
114372,1
118527,7
63790,2
96151,1
121951,1
19791,2
94792,9
133629,0
70755,1
23270,2
125483,2
90434,3
53519,3
279,7
117925,1
54094,3
3318,2
135793,24
24567,4
74636,1
53360,1
15921,5
38044,1
104993,2
82736,1
31072,1
112654,1
80662,0
58605,1
116010,2
34407,1
58753,2
3311,14
62252,1
102935,1
16250,2
79097,16
112276,1
73747,59
110589,4
87449,3
64504,0
70485,1
125079,0
56890,2
59577,8
87970,1
105019,1
127542,1
111499,1
50764,0
60314,1
128616,1
64567,1
10949,12
70308,1
82383,1
121860,1
61584,1
58619,2
7975,1056
69242,1
44465,12
96071,21
17391,3
3551,5
67114,3
30193,8
25643,4
12211,2
50627,1
30373,1
40382,1
188,3
118754,6
114755,1
112628,3
115953,2
37822,1
49646,1
105197,1
120054,1
10917,3
10856,2
67825,144
58470,19
72981,1
12186,26
92282,1
113332,2
92741,1
88580,1
38171,13
102468,6
100461,17
71369,1
37092,2
108743,4
113555,1
113313,1
107023,1
132086,1
86581,1
55973,2
45248,1
105321,1
135416,1
69188,4
62837,1
59605,1
39286,1
126585,3
109960,2
69485,1
85138,1
9071,16
75510,69
58725,1
67396,1
128154,6
133235,4
23874,8
124480,1
99122,1
103880,1
83336,1
40024,2
132383,1
86884,0
7411,4
97728,4
35939,3
86678,1
107180,1
18063,2
136477,1
130538,5
80329,1
74856,1
110943,1
115307,0
115311,0
5086,1
104133,1
118217,2
133939,1
66657,2
64856,1
77731,1
84241,1
45890,1
90734,1
44492,15
38579,1
80816,3
15317,2
118377,1
61437,1
78351,1
105079,1
86107,1
89963,1
71818,3
55563,1
105489,1
104541,1
113315,4
12387,3
103781,1
93219,1
26769,4
105351,1
23383,2
8901,22
22093,2
80213,3
24772,3
39574,2
21910,3
23833,37
1775,2
7332,31
68511,4
8729,4
103918,1
92240,1
10989,2
4295,21
68905,1
29682,0
54045,15
71687,1
23187,18
61296,1
90570,1
76918,1
93595,1
33531,1
42700,1
43973,4
87839,2
97871,1
65777,1
127914,1
121408,1
123594,1
8980,2
98444,4
58101,1
52784,1
108137,1
21347,20
123453,1
108032,4
45566,1
125695,1
12276,3
38341,11
107301,1
106396,3
60547,1
80024,212
89418,1
47647,1
11125,1403
45419,1
11155,11
110299,1
119593,1
127097,1
114698,1
49803,6
118203,2
115393,1
136115,1
52765,6
118349,3
81658,1
24977,5
93498,1
18722,10
68003,1
90210,1
59526,36
105239,14
93737,2
30524,1
57802,1
107008,1
13263,2
73894,7
93578,1
20028,9
64031,2
2458,3
66066,1
18399,10
86472,708
6463,2
80701,18
41541,0
22071,3
49271,1
3798,7
59431,1
52890,1
76592,3
84069,1
38869,1
50663,1
18203,3
118877,1
135019,1
89834,1
86623,1
75523,2
129210,1
32119,3
57641,0
10188,1
101429,21
69097,1
45408,1
42524,1
65233,1
36228,1
48752,6
54458,2
101696,13
5617,14
74781,612
8366,3
124697,1
93165,1
24387,1
118948,1
129678,1
114613,1
120693,1
32005,1
70662,1201
107867,1
31991,4
36786,1
102864,1
65456,155
124322,1
49493,1
47046,1
39891,482
102742,3
917,4
14736,2
103455,1
98890,1
10222,5
67394,37
6945,2
19311,2
107795,4
47184,2
12008,4
28559,205
39791,1
118324,22
97545,1
29264,1
11994,3
3649,3
64710,2
90401,1
129651,1
47958,1
51232,11
114088,1
91565,3
119250,1
6955,2
63283,1
92152,3
17495,2
40014,54
37753,4
27553,2
81005,1
122801,1
110613,2
40573,1
22813,107
78316,1
70525,0
21919,3
15757,8
14668,124
52621,1
37213,3
102001,11
103783,2
15818,23
92704,1
93614,1
24076,4
59444,1
12225,7
105739,1
41207,1
29450,1
100852,1
2848,2
6476,12
70769,42
120082,1
10487,2
73851,15
116245,2
125558,2
98158,2
85823,1
100893,1
28410,1
128173,5
49287,1
118836,0
14031,52
74788,1
33465,1
19460,2
39335,1
3260,3
85901,1
734,3
102197,14
130709,0
26892,1
122747,2
32493,1
18722,10
14925,1
128555,0
70706,1
19282,1
110640,762
85853,19
26646,1
61189,33
10584,193
87441,1
61822,1
56438,10
77368,1
12820,2
8551,2
79962,1
79748,2
133705,1
87037,2
51840,1
119403,2
105723,1
54606,1
122910,2
86165,4
124367,1
90707,13
19237,5
74819,4
6739,1
136347,6
132984,1
50988,1
131778,2
90472,1
82486,1
72967,2
70173,1
60622,2
70101,0
45258,2
23564,8
106549,0
98908,1
59257,1
103963,2
59758,6
90014,1
94959,5
95180,3
9952,44
72528,1
37281,0
92487,2
79257,1
118025,7110
50123,11
5060,1
82105,1
112353,1
129019,1
62739,6631
44879,4
86301,1
104149,2
61120,1
90498,1
92259,1
97641,1
8452,2
128667,1
23266,4
90263,1
56734,1
43347,1
79906,31
7069,2
64223,8
33597,1
136100,1
129682,0
43663,1
41370,1
49908,2
29619,2
6621,19
75490,1
18622,2
23549,15
17069,2
38940,1
136073,1
33221,225
123598,1
5040,12
102941,1
2158,3
127618,18
14715,19
119588,1
18319,8
39543,1
774,51
14071,2
87439,1
77541,2
55338,5
29344,2
9570,4
91009,1
108034,12
55065,1
129500,1
122715,2
99114,1
88681,1
28412,2
53376,1
79586,15
62016,0
49688,1
7698,2
19092,5
9470,4
47990,1
857,3
130596,1
5725,15
96126,1
132694,1
78087,11
96483,1
75064,1
50825,0
4370,1
76636,4
87226,1
36750,1
15104,5
44491,1
13533,5
60563,1
80864,43
111554,2
77661,18
119359,777
37451,2
101456,2
67319,1
126045,1
71612,42
32916,6
132985,1
117454,4
100700,2
85133,1
114014,2
53128,1
61249,1
38570,1
59983,1
79600,1
79036,3
95931,8
65697,124
675,5
129864,1
102934,1
43560,1
75973,1
126151,1
13461,2
78497,1
136426,1
105898,1
120272,1
116657,1
61004,1
56156,1
59571,3
70860,1
31249,1
118931,1
83906,3
106917,1
36731,1
132405,3
21302,5
63312,1
95882,2
113775,1
93933,1
20467,2
60372,0
59094,1
118517,1
23468,2
131091,1
73773,1
131204,1
124681,1
81396,3
18966,2
51240,1
13263,2
34382,12
100836,1
53715,6
67792,3
128616,1
65598,1
122934,1
22152,2
55476,1
3378,2
79874,4
21616,3
40140,1
110076,3
85075,2
129967,3
126102,1
100879,1
64092,27
52221,1
15742,2
19955,2
118307,1
34189,9
106236,1
124756,1
51569,0
3756,6
107912,1
55800,1
40294,1
77208,3
17397,7
45091,3
67075,1
122981,1
53088,3
61228,21
84015,1
36790,1
99954,3
129152,1
86237,1
134192,12
70105,1
59578,2
52280,1
86579,3
136384,4
38585,1
114941,1
60308,2
35457,12
118278,1
13832,7
58765,4
79673,1
25401,1
4882,5
13937,2
39895,1
45455,0
42424,2
28227,168
108306,1
36720,1
29082,1
21816,3
115359,2
117494,2
100527,1
105790,2
37157,0
59366,1
5119,19
124989,1
101267,0
9780,5
82784,18
1787,29
87358,3
100104,11
5922,1
78413,11
26248,1
35849,3
57479,52
30021,8
95163,3
30881,1
16620,6
110701,1
40812,3
101338,1
115985,1
50303,2
86726,1
39950,2
61161,1
44373,0
111442,162
66283,1
18830,2
133080,1
120162,15
102632,1
114654,1
100804,6
37564,1
48494,1
28982,2
97871,1
59437,2
108903,1
94585,2
33148,8
10345,2
92203,1
70463,1
34361,1
82565,2
101414,4
910,6
48686,1
98387,1
40642,1
61263,4
17861,2
53446,1
82338,3
109787,0
52094,1
16555,3
111116,2
96616,1
75755,1
91532,1
27806,1
42756,1
15390,7
121064,4
107565,1
14265,2
42217,3
77764,3
66805,0
84680,2
69474,1
134484,1
127214,1
110065,2
53063,1
80236,2
11857,3
30742,4
117770,5
103645,1
47730,1
26816,1
124462,1
31018,1
63715,2
79005,1
28861,2
122677,1
79798,1
69283,2
42546,6
5157,2
82692,16
58155,1
35217,4
60818,1
61246,1
16262,3
104887,2
118024,1
37230,79
48407,1
124277,1
88070,3
62327,2
123619,2
102211,20
43273,1
85779,1
38011,1
90927,6
13240,2
53573,1
130498,1
75702,1
114566,2
72929,1
16347,8
15677,73
33188,1
11765,2
113822,1
14078,2
83774,1
71639,1
84193,8
102326,8
97552,1
118356,2
80539,1
106569,35
126936,2
119866,3
103682,1
8498,3
47546,3
58953,1
38170,16
35848,1
26152,39
88191,1
104789,6
83973,1
107059,2
128059,8
61462,3
40744,1
82263,1
135585,1
74280,1
102446,56
54626,8
61621,1
116462,1
25770,17
131675,1
40059,1
82742,1
73434,1
64812,3
4595,23
32784,4
130647,1
67198,227
104092,1
1946,3
15839,2
120171,1
109915,2
115983,1
116200,2
48781,1
99806,5
85162,1
41134,0
34081,1
46006,1
56574,3
49982,1
2498,2
57183,3
104077,1
41343,4
108713,2
16973,2
26407,3
18349,2
49385,1
68307,5
37491,1
87404,1
61620,0
99434,1
41509,234
26734,1
70959,1
33201,1
24378,2
102846,1
21383,3
6500,14
64435,1
19933,6
38549,1
33882,5
54032,1
41152,1
5100,2
16264,19
105607,1
104812,1
57647,1
97749,1
70182,1
13821,2
127351,1
42315,1
38671,1
110703,1
94,9
64434,1
37287,61
124120,3
4750,1
61968,1
67866,2
117354,1
37729,1
90629,1
108973,1
133130,3
25521,2
8691,1
48847,2
123010,3
119259,1
117437,1
6685,2
33382,1
11309,2
92413,3
79098,1
126941,1
131927,1
104344,137
119506,4
10334,2
108179,1
70102,16
116019,1
9032,3
121884,1
86404,2
107739,1
90093,0
34517,4
21819,4
88324,2
45053,239
76869,8
54751,1
55142,65
97321,1
40855,1
31814,8
29258,1
103580,36
116425,4
60872,0
107921,6
37813,1
84715,2
3520,2
65986,1
98814,47
130557,2
83685,1
57735,9
37666,1
45170,2
13544,2
10319,2
30152,1
65798,3
38689,1
26536,3
93239,2
98217,1
2593,4
64062,0
10432,2
20358,9
120054,1
2823,2
110813,3
39433,3
50515,1
9043,2
3249,10
109551,2
18129,3
27406,1
55714,1
12490,4
47979,1
102852,6
68327,1
80276,1
55979,1
30503,1
70864,2
81825,2
38914,1
73626,1
86172,3
45949,2
71077,1
16286,2
117856,1
97815,4
58052,1
80705,75
69975,2
655,5
104764,1
131014,12
119100,1
73493,8
30706,3
4490,2
53298,1
37234,1
18005,2
92807,6
69300,1
101680,29
8049,2
96794,1
83128,1
50325,1
132280,2
123118,1
35905,0
40833,2
51384,1
123965,0
55598,1
96244,1
124549,1
125931,5
63116,1
7003,2
76309,2
42901,5
54551,0
58848,7
79557,4
119734,21
61386,2
7375,2
115652,0
40366,1
52264,23
5295,46
116723,1
88798,1
136669,2
135907,1
129852,1
58660,2
7532,2
55540,1
54129,2
12218,3
77083,1
80858,83
33310,512
99806,5
65854,1
125143,1
117551,1
129250,1
27589,1
88038,1
16325,2
2402,15
119160,1
19590,3
45275,1
126598,3
91028,1
81860,14
96438,1
118250,3
19620,4
57769,2
44244,2
103544,8
65807,4
16486,2
75231,27
67298,1
84241,1
94955,4
111676,2
21487,2
86113,8
12369,2
127613,5
77937,1
63864,1
20625,2
102395,1
100731,1
18392,2
83578,0
84963,6
23684,3
14441,2
120291,2
97034,2
93189,1
47105,1
94427,3
68836,2
75188,5
94565,0
30106,0
81933,3
136279,2
109307,2
61715,1
13934,2
88256,1
69986,1
112789,1
73359,9
14680,4
22936,5
78539,55
45665,5
90072,1
110649,114
43086,6
107509,1
122449,1
104289,59
54016,2
125812,1
84349,1
48667,2
38445,1
108629,3
27432,2
75560,1
75798,82
75359,3
61089,1
22486,2
16752,3
104036,39
115758,56
96124,1
119149,3
5266,2
66353,435
65936,1
107466,1
105878,2
23777,3
114254,6
135056,1
43473,2
16566,3
105035,119
133131,1
107242,24
97763,4
36265,2
133947,1
43675,9
68407,2
54384,1
119787,1
101383,2
61946,2
101877,0
15105,2
36933,0
80938,2
38134,1
26142,1
62901,1
10692,3
43430,66
24235,33
58542,1
117979,1
97847,6
39356,0
103249,1
94136,4880
63657,12
41517,1
43112,1
34209,1
55249,2
24471,2
117221,11
15770,1
102891,1
133833,1
25927,1
40975,2
1993,6
28737,1
81057,1
89988,2
46113,2
120771,1
52046,1
112157,1
66124,1
133790,1
132634,1
102289,2
88656,1
40161,1
18714,2
19674,2
121774,2
84957,1
131707,1
80313,1
57283,3
2168,25
6731,3
41733,1
118562,2
33668,1
37549,28
14450,1
75884,1
101919,1
133434,1
128024,5
64312,2
55853,1
81624,1
23578,5
74872,3
102247,1
118196,1
45148,1
45277,0
5362,4
131654,1
17300,3
93948,1
80743,2
91248,28
112440,1
2575,35
70550,1
122014,3
51337,1
93266,51
63965,1
129018,10
123399,11
12653,2
38358,198
21125,13
46112,1
14213,2
98497,1
113778,4
134887,1
25173,2
3940,360
119010,1
135410,4
44101,145
37322,1
24938,9
133477,1
105204,1
29704,2
84041,5
61890,1
106530,1
77299,1
60701,1
23450,11
92665,1
13868,3
34930,1
56134,1
33921,2
58885,1
110182,1
91867,4
80385,1
82051,2
94779,1
131942,1
726,24
7132,6
69260,1
136753,1
118497,1
2626,2
38050,1
115614,1
16319,2
91393,1
35212,1
136587,0
131488,5
135238,15
82824,1
122847,2
65385,3
92521,1
78304,0
18620,2
37193,1
116,1946
70162,21
7309,5
134892,1
100518,2
83405,23
24513,3
937,8
44549,2
123231,1
124520,2
94887,3
13573,2
5209,23
115625,0
2578,27
1010,3
16556,5
7437,2
127524,2
79301,1
104768,1
69231,2
76121,1
76568,8
8402,2
132303,1
84504,4
98919,1
13648,5
7563,2
25721,2
10414,81
101387,1
12860,2
35730,1
27941,1
36086,1
122274,6
77707,2
46033,5
15251,2
13806,2
45417,1
59709,2
125167,1
134464,4
75696,4
93541,1
73974,1
8119,1
75258,1
134676,1
36491,7
90391,1
112000,58
68478,1
33735,20
830,4
18148,2
61716,1
96942,37
98090,1
20490,2
50825,0
73889,1
83811,5
88930,1
55096,7
81372,2
84026,0
36555,2
78878,1
94786,1
97651,1
56605,2
28945,2150
61224,1
114922,1
22983,2
64831,1
75241,1
5096,54
70796,1
134478,1
93373,2
126754,1
95038,4
10532,2
114607,1
115620,20
34440,8
48188,1
87917,6
41007,4
80043,1
107667,2
82516,1
89640,1
69790,1
33200,1
22275,2
70014,7
3631,2
56665,1
14094,4
135378,1
112847,1
15447,4
82419,1
86438,1
58935,1
72511,1
97102,1
119601,1
118482,1
33116,1
87125,0
66844,1
126222,0
89296,1
98792,43
97049,2
107250,1
36450,0
22493,7018
91219,4
8554,2
125640,5
91141,1
49086,1
84212,1
75975,1
21603,3
38806,2
40672,3
22222,1
85035,1
8872,3
48846,2
51889,1
127521,1
60650,1
57404,1
55891,3
6206,5
95299,1
89180,2
100036,2
118398,1
48466,1
113447,1
37151,2
7118,5
33364,1
18284,2
118822,1
117160,2
29458,1
89172,5
97853,1
87251,1
119729,13
35179,1
41960,1
123982,1
81603,6
89411,2
21475,4
82881,0
94639,3
42539,1
32616,1
8020,2
20962,6
63876,4
121924,1
71996,1
90164,2
38270,0
114414,1
40853,1
42618,4
134425,1
74595,2
56759,1
99237,2
4971,3
45323,15
32571,2
64851,1
62592,1
131135,11
125530,1
116991,1
118841,7
31296,1
113438,2
4728,10
39712,1
39973,2
85224,1
53313,2
131408,1
74847,3
32156,1
31701,1
13916,31
116254,2
15877,2
117499,1
75228,1
77027,3
62274,1
99123,9
33616,1
36176,0
37445,0
117372,1
1187,6
97699,20
136482,1
75166,7
116067,1
78291,3
31852,3
108479,1
113314,1
56572,1
119015,1
95576,1
50566,1
107803,1
105823,1
101464,18
66412,3
37671,2
673,188
57285,1
50764,0
85385,16
104651,1
121584,1
128737,1
34075,1
36369,1
132410,1
83553,5
112888,1
71312,1
60230,1
84580,1
111391,3
83702,2
39739,1
50791,1
62222,1
79235,1
117681,7
113265,0
121141,7
17340,2
74313,2
69979,1
133280,1
25310,2
99861,1
12135,6
59878,1
11514,2
16547,2
62772,1
54027,9
47573,2
75575,0
114862,6
107459,1
39177,6
6789,2
64323,2
89561,0
31543,1715
35491,7
1877,3
38968,3
49129,1
136591,1
9723,2
33861,0
49935,7
105537,2
100007,1
113423,1
84778,7
74107,1
38938,4
7023,67
122811,1
134042,1
26425,6
7204,2
31884,1
45126,1
134931,1
42173,4
119274,1
111387,1
15368,2
62383,0
130592,1
12495,9
33856,1
95526,1
58032,21
17255,2
122807,2
77131,1345
68015,1
3683,3
72960,4
120544,2
71442,2
22496,3
133571,1
125935,1
124555,0
122847,2
15923,3
1520,8
70641,3
60869,4
9731,5
79801,23
37255,8
58011,4
39135,4
87642,1
70986,1
9202,15
19116,2
107013,5
37261,2
63620,1
88375,3
74073,11
61201,9
13296,8
25959,1
117972,1
86327,1
35933,2
128986,1
18555,5
103292,1
127818,1
28309,1
97504,1
66835,2
18887,2
3854,2
36738,2
24882,2
94045,2
94547,1
80263,3
106877,1
81953,1
57395,1
7234,2
87050,2
34117,46
40545,1
40191,1
7669,16
15223,3
13490,3
105883,1
80135,1
82870,3
131944,1
63019,1
110912,2
36449,0
91934,1
37279,1
115756,3
32381,122
83243,1
1225,4
130547,1
49506,2
9342,1
62803,0
107138,1
56376,1
119116,1
30893,5
58978,19
74643,1
117274,5
89427,1
125617,0
60756,0
70529,1
60320,1
54554,1
79057,2
80777,10
45589,1
28589,1
14727,9
62750,40
135642,2
99559,3
126654,2
3725,72
63951,1
80091,1
35556,1
56398,0
115001,1
107159,253
50785,2
118975,2
91752,1
124922,1
133549,1
56043,1
44321,1
50984,1
79791,127
6570,2
112481,34
125308,1
97659,1
101999,1
109482,1
74948,2
133368,1
51348,1
110876,1
55628,1
82760,144
115134,1
72865,2
9629,2
124648,1
130738,6
10385,4
100106,3
39871,251
98347,5
47201,9
45421,1
106438,3
126875,1
87728,1
68997,1
15214,12
26528,6
88481,2
33081,0
85472,0
31408,1
75785,1
1331,18
98695,1
36473,1
75433,2
105581,0
34803,7
125874,1
64320,2
134493,1
75521,1
60286,30
85303,1
87280,1
123999,1
54686,1
15272,2
20836,2
3767,2
93179,2
86109,2
75816,2
121670,2
59058,1
133274,1
47687,2
111452,2
96624,7
111879,1
129311,1
30271,2
19756,3
5518,2
100384,2
101544,1
135210,23
122871,2
42240,1
6218,2
115260,1
75791,1
130709,0
118373,1
118080,1
100838,5
60598,1
6680,5
4742,41
54904,12
28729,1
82405,1
98720,36
102480,2
110732,1
17437,3
96146,1
104542,2
39535,2
52409,9
117786,4
25461,3
77341,1
62485,1
24217,2
78583,2
125913,1
76672,1
27117,1
26353,1
117147,1
9869,3
89516,1
20974,12
66021,1
14261,1
129776,7
68698,1
121065,1
27857,4
116244,1
114424,1
100198,1
25526,5
20416,2
59881,1
36403,2
113264,1
14184,4
49044,1
127134,2
77933,1
54857,1
66773,2
103854,1
8975,139
125828,1
9113,2
34218,8
87116,1
68491,7
133382,1
65885,1
41083,0
127472,1
71306,1
60173,1
117947,4
29719,1
122670,2
46221,0
98824,1
18217,2
136973,1
90354,3
98439,1
44392,1
120996,0
55967,4
47607,0
22153,28
68163,1
110774,0
125523,5
95028,1
117998,1
15018,15
36020,1
85328,5
103652,5
126028,1
69895,3
13070,3
49308,11
37269,1
102102,1
24595,2
11563,4
15462,2
53027,1
127375,34
85700,2
1798,15
8541,2
98835,6
64437,1
108482,1
34134,2
89562,1
19812,2
5790,4
74387,17
14757,8
128711,1
96263,191
12260,1
111868,4
1002,75
65522,1
133781,3
107290,1
13245,33
437,4
127294,1
15404,2
14910,2
114708,1
44183,7
33260,0
130581,1
80713,2
99255,1
102288,1
132842,1
126164,1
92638,1
86572,1
124902,1
101243,6
67661,6
64491,7
45606,1
129720,6
54340,1
78816,3
42007,249
12140,2
73030,1
78844,1
84755,3
97668,1
103402,1
23919,9
79337,1
89368,2
68675,2
136503,1
129537,2
29588,1
38442,8
94051,1
131776,2
128810,3
107007,78
60063,1
85330,1
64934,6
94445,21
58298,5
131017,0
32264,4
11630,2
111516,5
84842,1
70194,2
6400,16
16279,2
34817,2
132787,38
72402,436
93740,2
109491,53
72039,1
35311,12
5485,37
127830,1
36182,1
74047,1
120370,2
38360,1
113897,17
112,86
2993,3
60547,1
48724,1
70481,2
28891,2
33408,2
30039,1
20608,2
116670,1
74406,2
124255,1
98216,2
119449,2
39791,1
100438,1
45337,1
119618,2
35526,1
12174,2
80574,4
113540,16
65958,1
135503,1
6692,34
64146,1
25513,2
99041,2
54781,4
68680,0
112014,2
99873,1
47169,1
48118,1
129140,5
2865,10
88159,1
30633,2
102286,5
21922,2
59113,2
42397,6
9178,2
13780,58
66904,1
31506,1
34332,2
76362,2
47209,13
97456,6
13405,2
36621,10
49952,2
131892,4
21929,6
3936,2
133193,1
117687,1
93071,2
117876,22
23771,2
94044,1
75288,1
40489,1
87976,1
69322,4
37343,1
49597,1
131707,1
72537,5
37465,1
89502,1
86420,1
30573,1
13543,2
57972,1
87746,1
82905,1
87124,1
95599,1
6838,2
72265,9
79410,2
128313,2
58831,1
131344,1
114398,17
100846,1
60247,1
77570,1
79846,3
49536,38
29082,1
125714,18
49151,1
50250,1
113088,6
97121,1
78935,1
109674,1
53605,683
7790,2
44863,1
31847,2
121259,1
136022,2
9034,88
121816,0
54786,1
27641,1
102556,2
32831,26
46094,0
129430,1
127737,5
104510,1
96380,17
75335,2
72844,1
65765,1
129121,9
132884,2
52387,4
107577,1
63722,21
47955,1
7234,2
87579,22
47996,1
82548,1
80608,1
131025,1
18781,2
46146,1
114981,1
78245,1
124605,1
9967,2
115246,1
101801,1
58188,3
2646,7
28838,1
26422,1
70920,26
12014,2
54692,2
111792,1
15685,12
66871,2
112573,9
127729,1
102616,1
59667,2
81029,13
88807,1
107358,1
47216,1
19092,5
83458,1
105303,54
79544,1
79167,1
17655,2
48473,4
63972,1
16129,3
133873,1
75660,1
85320,1
49647,1
86289,1
125405,1
117498,2
120178,2
41378,8
8510,2
38167,1
71179,1
90275,1
108574,1
100660,1
73903,2
102670,116
105989,2
5558,118
42100,1
97600,2
107499,1
20123,2
54196,0
28203,19
71133,1
49730,1
106101,1
59669,1
108043,1
9653,10
81992,14
53403,2
123333,10
97105,1
136430,1
87766,4
115935,1
116446,4
50378,1
1592,3
115660,1
121666,1
129877,1
135982,1
94891,1
128889,1
99042,1
131584,6
74340,1
117640,1
77035,1
44374,1
128675,7
102134,29
15945,67
7959,7
99579,1
107947,2
11149,2
62146,5
106126,0
81384,1
15851,1
79044,2438
32127,1
99424,1
98130,3
15497,2
93146,2
29302,1
98862,1
129076,1
60524,0
11607,29
